,shipment_id,send_timestamp,pick_up_point,drop_off_point,source_country,destination_country,freight_cost,gross_weight,shipment_charges,shipment_mode,shipping_company,selected,shipping_time
1714,S388722,2019-06-26 09:18:00,A,Y,GB,IN,87.3,355,0.9,Ocean,SC1,Y,18.875
1715,S388732,2019-08-29 13:51:55,A,Y,GB,IN,87.3,806,0.9,Ocean,SC1,Y,10.7772
1716,S388732,2019-08-29 13:51:55,A,Y,GB,IN,87.61164991,806,0.75,Air,SC3,Y,5.11007
1717,S388737,2019-12-08 06:41:45,A,Y,GB,IN,92.77962672,216,0.75,Air,SC3,Y,5.39248
1718,S389737,2019-12-08 09:27:39,A,Y,GB,IN,93.35,870,0.9,Ocean,SC1,Y,8.94201
1719,S389739,2020-05-18 15:23:15,A,Y,GB,IN,91.32140212,1100,0.75,Air,SC3,Y,5.08032
1720,S390737,2019-12-08 09:32:22,A,Y,GB,IN,93.35,870,0.9,Ocean,SC1,Y,28.97477
1721,S390739,2020-05-19 12:17:02,A,Y,GB,IN,92,1963.5,1.05,Air,SC2,Y,5.35637
1722,S390739,2020-05-19 12:17:02,A,Y,GB,IN,92.33029933,1963.5,1.05,Air,SC2,Y,5.07824
1723,S391710,2019-04-07 11:19:06,A,Y,GB,IN,89.55334205,405,1.05,Air,SC2,Y,5.07407
1724,S391726,2019-07-23 08:39:55,A,Y,GB,IN,85.35,205,0.9,Ocean,SC1,Y,8.61053
1725,S391726,2019-07-23 08:39:55,A,Y,GB,IN,85.06729744,205,1.05,Air,SC2,Y,5.33391
1726,S391739,2020-05-19 20:02:36,A,Y,GB,IN,92,278.5,1.05,Air,SC2,Y,5.39282
1727,S392732,2019-08-29 14:06:58,A,Y,GB,IN,87.3,505,0.9,Ocean,SC1,Y,20.8816
1728,S392736,2019-10-21 17:37:57,A,Y,GB,IN,92.19692,605,0.75,Air,SC3,Y,5.20231
1729,S393706,2019-03-11 10:05:38,A,Y,GB,IN,90.45,205,0.9,Ocean,SC1,Y,9.20579
1730,S393708,2019-03-26 10:22:25,A,Y,GB,IN,90.3,1500,0.9,Ocean,SC1,Y,29.32234
1731,S393716,2019-05-14 10:57:50,A,Y,GB,IN,90.6,1506,0.9,Ocean,SC1,Y,19.56829
1732,S393716,2019-05-14 10:57:50,A,Y,GB,IN,90.14335997,1506,0.75,Air,SC3,Y,5.37431
1733,S393736,2019-10-21 18:54:18,A,Y,GB,IN,92,548.5,0.9,Ocean,SC1,Y,32.87708
1734,S394708,2019-03-26 10:23:54,A,Y,GB,IN,90.3,1456,0.9,Ocean,SC1,Y,19.33264
1735,S394708,2019-03-26 10:23:54,A,Y,GB,IN,90.15066156,1456,1.05,Air,SC2,Y,5.05845
1736,S394736,2019-10-21 19:00:02,A,Y,GB,IN,91.14,2185,1.05,Air,SC2,Y,5.36667
1737,S394737,2019-12-08 14:11:42,A,Y,GB,IN,92.96,800,0.9,Ocean,SC1,Y,10.91458
1738,S394738,2020-02-04 14:37:00,A,Y,GB,IN,92.4,765,1.05,Air,SC2,Y,5.1713
1739,S394739,2020-05-20 23:37:22,A,Y,GB,IN,92.25,120,0.9,Ocean,SC1,Y,24.84282
1740,S395712,2019-04-20 11:13:02,A,Y,GB,IN,89.41,560,0.9,Ocean,SC1,Y,9.67384
1741,S395718,2019-05-29 20:49:43,A,Y,GB,IN,87.86,200,1.05,Air,SC2,Y,5.06921
1742,S395733,2019-09-04 09:16:25,A,Y,GB,IN,86.7,1592.6,1.05,Air,SC2,Y,5.35451
1743,S395736,2019-10-21 19:26:16,A,Y,GB,IN,91.56,385,0.9,Ocean,SC1,Y,33.09907
1744,S395737,2019-12-08 15:03:40,A,Y,GB,IN,92.91,100,0.9,Ocean,SC1,Y,21.27546
1745,S395739,2020-05-21 08:44:41,A,Y,GB,IN,91.59,405,0.75,Air,SC3,Y,5.22419
1746,S396718,2019-05-29 21:05:46,A,Y,GB,IN,87.99,177,0.75,Air,SC3,Y,5.375
1747,S396736,2019-10-21 20:07:58,A,Y,GB,IN,92.09,605,0.75,Air,SC3,Y,5.35162
1748,S396738,2020-02-04 21:28:07,A,Y,GB,IN,91.96,54.5,1.05,Air,SC2,Y,5.38472
1749,S396739,2020-05-21 10:45:28,A,Y,GB,IN,91.36,350,0.75,Air,SC3,Y,5.39606
1750,S397736,2019-10-21 20:16:36,A,Y,GB,IN,92.76,420,1.05,Air,SC2,Y,5.31343
1751,S397738,2020-02-04 21:33:29,A,Y,GB,IN,91.96,109,1.05,Air,SC2,Y,5.16412
1752,S397739,2020-05-21 11:15:35,A,Y,GB,IN,91.25,80,1.05,Air,SC2,Y,5.19456
1753,S398703,2019-02-23 10:59:11,A,Y,GB,IN,92.97871037,326.06,0.75,Air,SC3,Y,5.11516
1754,S398716,2019-05-14 11:05:09,A,Y,GB,IN,90.6,350,0.9,Ocean,SC1,Y,29.6191
1755,S398718,2019-05-29 22:49:47,A,Y,GB,IN,87.6,1148,0.9,Ocean,SC1,Y,24.51238
1756,S398726,2019-07-23 09:11:11,A,Y,GB,IN,85.71,205,0.75,Air,SC3,Y,5.08808
1757,S398737,2019-12-09 04:35:16,A,Y,GB,IN,93.57,1000,0.75,Air,SC3,Y,5.10694
1758,S399736,2019-10-21 20:57:18,A,Y,GB,IN,91.99,542,0.75,Air,SC3,Y,5.20185
1759,S399738,2020-02-05 08:00:42,A,Y,GB,IN,92.56,330,1.05,Air,SC2,Y,5.19363
1760,S400711,2019-04-12 21:49:19,A,Y,GB,IN,89.71,23,0.9,Ocean,SC1,Y,34.09248
1761,S401711,2019-04-12 23:22:08,A,Y,GB,IN,90.45,1303.8,1.05,Air,SC2,Y,5.31331
1762,S401717,2019-05-21 15:45:47,A,Y,GB,IN,88.4,250,0.9,Ocean,SC1,Y,11.56794
1763,S401736,2019-10-21 21:51:27,A,Y,GB,IN,92.37998988,600,0.75,Air,SC3,Y,5.10949
1764,S401739,2020-05-22 22:38:22,A,Y,GB,IN,91.79,14.5,1.05,Air,SC2,Y,5.12778
1765,S402708,2019-03-26 10:37:02,A,Y,GB,IN,90.3,786,0.9,Ocean,SC1,Y,29.42384
1766,S402711,2019-04-12 23:42:59,A,Y,GB,IN,90.69,100,0.75,Air,SC3,Y,5.03785
1767,S402736,2019-10-21 22:33:25,A,Y,GB,IN,91.56,55,0.9,Ocean,SC1,Y,14.39873
1768,S402739,2020-05-23 09:42:13,A,Y,GB,IN,91.26,113,0.75,Air,SC3,Y,5.39375
1769,S403718,2019-05-30 08:44:17,A,Y,GB,IN,87.93,291,0.75,Air,SC3,Y,5.0191
1770,S403723,2019-07-02 15:47:05,A,Y,GB,IN,86.65,144,0.9,Ocean,SC1,Y,11.57697
1771,S403736,2019-10-21 22:46:54,A,Y,GB,IN,91.56,28,0.9,Ocean,SC1,Y,34.49236
1772,S403737,2019-12-09 10:38:45,A,Y,GB,IN,93.76,1000,0.75,Air,SC3,Y,5.40741
1773,S403738,2020-02-05 10:44:17,A,Y,GB,IN,92.93,500,0.75,Air,SC3,Y,5.02326
1774,S403739,2020-05-23 11:23:44,A,Y,GB,IN,91.45,552,1.05,Air,SC2,Y,5.06644
1775,S404708,2019-03-26 10:39:07,A,Y,GB,IN,90.3,786,0.9,Ocean,SC1,Y,19.43831
1776,S404715,2019-05-08 17:05:40,A,Y,GB,IN,89.93,33.5,0.75,Air,SC3,Y,5.30116
1777,S404733,2019-09-04 09:38:07,A,Y,GB,IN,87.66,120,1.05,Air,SC2,Y,5.12512
1778,S404736,2019-10-22 04:12:25,A,Y,GB,IN,91.3249,1365,0.9,Ocean,SC1,Y,16.75289
1779,S405715,2019-05-08 23:33:06,A,Y,GB,IN,90.18345019,60.5,0.75,Air,SC3,Y,5.01667
1780,S405723,2019-07-02 15:55:54,A,Y,GB,IN,86.65,1161,0.9,Ocean,SC1,Y,21.63819
1781,S405737,2019-12-09 11:30:01,A,Y,GB,IN,93.3079,1100,0.9,Ocean,SC1,Y,9.79178
1782,S405739,2020-05-23 13:54:42,A,Y,GB,IN,91.42,303.5,0.75,Air,SC3,Y,5.13079
1783,S406708,2019-03-26 10:41:25,A,Y,GB,IN,90.66,786,1.05,Air,SC2,Y,5.06644
1784,S406721,2019-06-18 13:55:03,A,Y,GB,IN,87.37,305,0.75,Air,SC3,Y,5.07523
1785,S406728,2019-08-05 09:46:30,A,Y,GB,IN,85.87,1006,0.75,Air,SC3,Y,5.23322
1786,S406730,2019-08-15 16:50:38,A,Y,GB,IN,85.66,701,0.9,Ocean,SC1,Y,22.01829
1787,S406739,2020-05-24 11:42:53,A,Y,GB,IN,91.45,203.5,1.05,Air,SC2,Y,5.39398
1788,S407728,2019-08-05 09:46:51,A,Y,GB,IN,85.69,95,0.75,Air,SC3,Y,5.24896
1789,S407736,2019-10-22 09:53:23,A,Y,GB,IN,91.51,300,0.75,Air,SC3,Y,5.23866
1790,S407739,2020-05-25 11:23:36,A,Y,GB,IN,91.45,113.5,1.05,Air,SC2,Y,5.31343
1791,S408704,2019-02-28 12:15:40,A,Y,GB,IN,93.6877,90,0.9,Ocean,SC1,Y,30.1088
1792,S408715,2019-05-08 23:42:06,A,Y,GB,IN,91,1006,0.75,Air,SC3,Y,5.33044
1793,S408733,2019-09-04 09:41:04,A,Y,GB,IN,87.92,255,0.75,Air,SC3,Y,5.22419
1794,S408739,2020-05-25 14:53:44,A,Y,GB,IN,91.69,203.5,0.75,Air,SC3,Y,5.38391
1795,S409708,2019-03-26 10:46:44,A,Y,GB,IN,90.58,786,0.75,Air,SC3,Y,5.42303
1796,S409714,2019-05-03 13:27:58,A,Y,GB,IN,89.34,200,1.05,Air,SC2,Y,5.40764
1797,S409715,2019-05-08 23:43:36,A,Y,GB,IN,90.1,1506,0.9,Ocean,SC1,Y,14.88611
1798,S409722,2019-06-26 10:44:09,A,Y,GB,IN,87.85,500,1.05,Air,SC2,Y,5.26262
1799,S409730,2019-08-15 17:56:25,A,Y,GB,IN,85.61,352,0.75,Air,SC3,Y,5.21157
1800,S409737,2019-12-09 11:59:51,A,Y,GB,IN,93.2684,655,0.9,Ocean,SC1,Y,9.99896
1801,S409738,2020-02-05 22:06:03,A,Y,GB,IN,91.76,273,1.05,Air,SC2,Y,5.1537
1802,S409739,2020-05-25 20:18:36,A,Y,GB,IN,91.45,30.84,0.75,Air,SC3,Y,5.25324
1803,S410728,2019-08-05 09:51:05,A,Y,GB,IN,85.55,65,1.05,Air,SC2,Y,5.40231
1804,S410730,2019-08-15 17:58:57,A,Y,GB,IN,85.61,352,0.9,Ocean,SC1,Y,32.49271
1805,S410733,2019-09-04 09:44:55,A,Y,GB,IN,86.82,1200,0.75,Air,SC3,Y,5.15961
1806,S410738,2020-02-06 00:17:13,A,Y,GB,IN,91.81,500,1.05,Air,SC2,Y,5.414
1807,S410739,2020-05-26 11:00:22,A,Y,GB,IN,92.55,166,1.05,Air,SC2,Y,5.13692
1808,S411705,2019-03-04 15:38:39,A,Y,GB,IN,92.81,80,1.05,Air,SC2,Y,5.14074
1809,S411730,2019-08-15 18:05:04,A,Y,GB,IN,85.66,352,1.05,Air,SC2,Y,5.4
1810,S411738,2020-02-06 01:29:53,A,Y,GB,IN,92.39157949,90.5,0.75,Air,SC3,Y,5.05324
1811,S412714,2019-05-03 13:39:30,A,Y,GB,IN,89.97,115,0.75,Air,SC3,Y,5.30266
1812,S412730,2019-08-15 18:08:12,A,Y,GB,IN,85.61,352,0.9,Ocean,SC1,Y,12.55694
1813,S412732,2019-08-29 15:11:15,A,Y,GB,IN,87.3,305,0.9,Ocean,SC1,Y,31.32812
1814,S412736,2019-10-22 11:53:07,A,Y,GB,IN,91.95,246.1,1.05,Air,SC2,Y,5.18889
1815,S412738,2020-02-06 09:23:58,A,Y,GB,IN,92.41,113.5,1.05,Air,SC2,Y,5.15995
1816,S412739,2020-05-26 11:38:17,A,Y,GB,IN,92.83,445,0.75,Air,SC3,Y,5.0765
1817,S413708,2019-03-26 10:57:16,A,Y,GB,IN,90.2,105,0.75,Air,SC3,Y,5.29155
1818,S413713,2019-04-29 10:00:20,A,Y,GB,IN,89.95,120,0.9,Ocean,SC1,Y,9.16898
1819,S413715,2019-05-09 00:14:55,A,Y,GB,IN,90.1,1456,0.75,Air,SC3,Y,5.30972
1820,S413730,2019-08-15 18:11:59,A,Y,GB,IN,85.59,352,0.75,Air,SC3,Y,5.29641
1821,S413738,2020-02-06 10:21:39,A,Y,GB,IN,91.56,200,1.05,Air,SC2,Y,5.27361
1822,S413739,2020-05-26 12:16:11,A,Y,GB,IN,92.87,119.5,0.75,Air,SC3,Y,5.02118
1823,S414714,2019-05-03 13:57:47,A,Y,GB,IN,89.33,57,0.75,Air,SC3,Y,5.18194
1824,S414715,2019-05-09 03:19:36,A,Y,GB,IN,89.93,400,0.75,Air,SC3,Y,5.14722
1825,S414730,2019-08-15 18:33:53,A,Y,GB,IN,86.76,400,1.05,Air,SC2,Y,5.19734
1826,S414739,2020-05-26 13:10:21,A,Y,GB,IN,92.55,205,0.9,Ocean,SC1,Y,30.48854
1827,S415715,2019-05-09 03:53:35,A,Y,GB,IN,90.1,300,0.9,Ocean,SC1,Y,6.62211
1828,S415718,2019-05-30 09:04:56,A,Y,GB,IN,87.55,230,0.9,Ocean,SC1,Y,28.78426
1829,S415723,2019-07-02 16:31:40,A,Y,GB,IN,86.82069691,63,0.75,Air,SC3,Y,5.10197
1830,S415726,2019-07-23 10:36:12,A,Y,GB,IN,85.40506499,498,1.05,Air,SC2,Y,5.26076
1831,S415739,2020-05-26 13:23:38,A,Y,GB,IN,92.74,525,0.75,Air,SC3,Y,5.36725
1832,S416716,2019-05-14 11:40:47,A,Y,GB,IN,90.6,61,0.9,Ocean,SC1,Y,9.86655
1833,S416730,2019-08-15 21:46:25,A,Y,GB,IN,85.66,400,0.75,Air,SC3,Y,5.37662
1834,S416737,2019-12-09 14:24:43,A,Y,GB,IN,93.19,505,0.75,Air,SC3,Y,5.04387
1835,S417715,2019-05-09 07:13:45,A,Y,GB,IN,90.6,560,0.75,Air,SC3,Y,5.125
1836,S417721,2019-06-18 14:47:58,A,Y,GB,IN,86.54762327,58,0.75,Air,SC3,Y,5.07303
1837,S417728,2019-08-05 10:01:24,A,Y,GB,IN,85.61,205,0.75,Air,SC3,Y,5.03461
1838,S417730,2019-08-16 05:13:50,A,Y,GB,IN,86.97,960,0.9,Ocean,SC1,Y,7.1794
1839,S417737,2019-12-09 14:53:37,A,Y,GB,IN,93.2,1000,0.75,Air,SC3,Y,5.17025
1840,S417738,2020-02-06 14:39:29,A,Y,GB,IN,91.61,500,1.05,Air,SC2,Y,5.16319
1841,S417739,2020-05-26 16:03:59,A,Y,GB,IN,92.75,355,1.05,Air,SC2,Y,5.13009
1842,S418739,2020-05-26 17:33:55,A,Y,GB,IN,92.75,686,0.75,Air,SC3,Y,5.25243
1843,S419718,2019-05-30 09:08:20,A,Y,GB,IN,87.82,1506,0.75,Air,SC3,Y,5.23345
1844,S419722,2019-06-26 11:40:11,A,Y,GB,IN,87.36,180,0.75,Air,SC3,Y,5.40451
1845,S420712,2019-04-20 13:13:18,A,Y,GB,IN,89.41,560,0.9,Ocean,SC1,Y,10.50903
1846,S420717,2019-05-22 07:48:38,A,Y,GB,IN,88.88,1025,1.05,Air,SC2,Y,5.02743
1847,S420730,2019-08-16 06:16:50,A,Y,GB,IN,86.57,295,1.05,Air,SC2,Y,5.3287
1848,S420732,2019-08-29 15:38:26,A,Y,GB,IN,87.35,295,1.05,Air,SC2,Y,5.3735
1849,S420738,2020-02-06 15:09:03,A,Y,GB,IN,92.12,1994,0.75,Air,SC3,Y,5.36169
1850,S420739,2020-05-27 11:55:45,A,Y,GB,IN,92.63,355,1.05,Air,SC2,Y,5.25139
1851,S421707,2019-03-18 13:00:58,A,Y,GB,IN,90.91,675,0.75,Air,SC3,Y,5.19954
1852,S421723,2019-07-02 17:18:00,A,Y,GB,IN,86.38,800,0.75,Air,SC3,Y,5.01134
1853,S421730,2019-08-16 07:26:29,A,Y,GB,IN,85.67,400,1.05,Air,SC2,Y,5.11123
1854,S422715,2019-05-09 08:54:48,A,Y,GB,IN,90.59,1506,0.75,Air,SC3,Y,5.24606
1855,S422723,2019-07-02 17:20:30,A,Y,GB,IN,86.7,505,1.05,Air,SC2,Y,5.0103
1856,S422730,2019-08-16 07:33:56,A,Y,GB,IN,86.38,705,0.75,Air,SC3,Y,5.04155
1857,S422739,2020-05-27 15:00:35,A,Y,GB,IN,92.49,440,0.75,Air,SC3,Y,5.13692
1858,S423711,2019-04-13 09:53:20,A,Y,GB,IN,90.93,1006,0.75,Air,SC3,Y,5.42361
1859,S423729,2019-08-09 14:50:32,A,Y,GB,IN,84.86,24,0.75,Air,SC3,Y,5.2228
1860,S423730,2019-08-16 08:11:26,A,Y,GB,IN,85.85,505,1.05,Air,SC2,Y,5.08148
1861,S423735,2019-09-16 12:57:30,A,Y,GB,IN,88.75,205,1.05,Air,SC2,Y,5.41366
1862,S423736,2019-10-22 16:47:21,A,Y,GB,IN,91.97,505,0.75,Air,SC3,Y,5.20081
1863,S423738,2020-02-07 06:28:19,A,Y,GB,IN,91.99,1507,1.05,Air,SC2,Y,5.29109
1864,S424713,2019-04-29 10:19:11,A,Y,GB,IN,89.95,505,0.9,Ocean,SC1,Y,29.29988
1865,S424723,2019-07-02 20:58:27,A,Y,GB,IN,87,180,0.75,Air,SC3,Y,5.0831
1866,S424730,2019-08-16 08:40:23,A,Y,GB,IN,85.85,906,0.9,Ocean,SC1,Y,8.61377
1867,S424737,2019-12-09 17:12:36,A,Y,GB,IN,93.99,115,0.75,Air,SC3,Y,5.39734
1868,S424739,2020-05-28 11:40:11,A,Y,GB,IN,92.65,1097,0.75,Air,SC3,Y,5.05069
1869,S425715,2019-05-09 09:00:30,A,Y,GB,IN,90.35,1506,0.9,Ocean,SC1,Y,28.75347
1870,S425718,2019-05-30 09:31:00,A,Y,GB,IN,87.55,1505,0.9,Ocean,SC1,Y,18.96528
1871,S425723,2019-07-02 21:11:45,A,Y,GB,IN,86.65,110,0.9,Ocean,SC1,Y,13.8316
1872,S425730,2019-08-16 08:42:00,A,Y,GB,IN,85.85,906,0.9,Ocean,SC1,Y,28.625
1873,S425736,2019-10-23 09:04:10,A,Y,GB,IN,90.75,1000,0.9,Ocean,SC1,Y,18.77894
1874,S425738,2020-02-07 07:53:25,A,Y,GB,IN,91.6387,1005,1.05,Air,SC2,Y,5.37789
1875,S425739,2020-05-28 12:49:04,A,Y,GB,IN,91.65,430,1.05,Air,SC2,Y,5.26019
1876,S426713,2019-04-29 10:25:15,A,Y,GB,IN,89.95,228,1.05,Air,SC2,Y,5.28218
1877,S426723,2019-07-02 21:21:02,A,Y,GB,IN,86.8034187,205,1.05,Air,SC2,Y,5.12419
1878,S426727,2019-07-30 14:40:18,A,Y,GB,IN,83.47,65,0.75,Air,SC3,Y,5.08738
1879,S426738,2020-02-07 09:48:06,A,Y,GB,IN,91.7517,103.5,1.05,Air,SC2,Y,5.08009
1880,S426739,2020-05-28 13:05:56,A,Y,GB,IN,92.88,1507,1.05,Air,SC2,Y,5.02859
1881,S427717,2019-05-22 09:19:38,A,Y,GB,IN,87.99,470,0.9,Ocean,SC1,Y,28.88634
1882,S427723,2019-07-02 21:51:34,A,Y,GB,IN,86.65,250,0.9,Ocean,SC1,Y,14.1081
1883,S427729,2019-08-09 14:53:35,A,Y,GB,IN,84.56,178,0.9,Ocean,SC1,Y,31.20544
1884,S427730,2019-08-16 08:48:13,A,Y,GB,IN,85.85,906,0.9,Ocean,SC1,Y,18.66817
1885,S427737,2019-12-09 18:10:14,A,Y,GB,IN,93.78,193,0.9,Ocean,SC1,Y,22.57106
1886,S427739,2020-05-28 13:19:51,A,Y,GB,IN,91.75,500,1.05,Air,SC2,Y,5.10822
1887,S428723,2019-07-02 22:25:40,A,Y,GB,IN,86.65,814,0.9,Ocean,SC1,Y,24.34491
1888,S428728,2019-08-05 10:17:56,A,Y,GB,IN,85.32,399,1.05,Air,SC2,Y,5.09375
1889,S428734,2019-09-09 15:07:58,A,Y,GB,IN,88.4,655,0.9,Ocean,SC1,Y,11.30532
1890,S428735,2019-09-16 13:23:57,A,Y,GB,IN,88.75,569,0.75,Air,SC3,Y,5.34248
1891,S428736,2019-10-23 09:13:38,A,Y,GB,IN,90.6857,660,0.9,Ocean,SC1,Y,8.84468
1892,S428737,2019-12-09 22:04:46,A,Y,GB,IN,93.41,1125,0.75,Air,SC3,Y,5.41863
1893,S428739,2020-05-28 14:21:53,A,Y,GB,IN,92.2,405,1.05,Air,SC2,Y,5.30799
1894,S429723,2019-07-02 22:40:07,A,Y,GB,IN,86.65,814,0.9,Ocean,SC1,Y,14.44525
1895,S429736,2019-10-23 09:17:27,A,Y,GB,IN,90.6857,1061,0.9,Ocean,SC1,Y,18.87118
1896,S429737,2019-12-09 22:09:53,A,Y,GB,IN,93.1,55,0.75,Air,SC3,Y,5.32546
1897,S429739,2020-05-28 16:04:02,A,Y,GB,IN,92.77,430,1.05,Air,SC2,Y,5.03785
1898,S430723,2019-07-03 04:02:50,A,Y,GB,IN,86.38,125,0.75,Air,SC3,Y,5.0397
1899,S430730,2019-08-16 08:50:44,A,Y,GB,IN,85.85,906,0.9,Ocean,SC1,Y,28.68565
1900,S430732,2019-08-29 16:00:46,A,Y,GB,IN,87.74,2008,0.75,Air,SC3,Y,5.05567
1901,S430736,2019-10-23 09:19:54,A,Y,GB,IN,90.6857,615,0.9,Ocean,SC1,Y,8.88808
1902,S430738,2020-02-07 10:52:36,A,Y,GB,IN,91.99,13.5,0.75,Air,SC3,Y,5.21019
1903,S430739,2020-05-28 21:29:18,A,Y,GB,IN,92.6,300,0.75,Air,SC3,Y,5.17569
1904,S431724,2019-07-09 10:39:48,A,Y,GB,IN,85.46,2008,0.75,Air,SC3,Y,5.35359
1905,S431736,2019-10-23 09:21:49,A,Y,GB,IN,90.6857,936,0.9,Ocean,SC1,Y,8.9015
1906,S431737,2019-12-09 22:25:42,A,Y,GB,IN,93.18,1000,0.75,Air,SC3,Y,5.38472
1907,S431738,2020-02-07 11:26:04,A,Y,GB,IN,91.9,63.5,1.05,Air,SC2,Y,5.15995
1908,S432706,2019-03-11 11:35:59,A,Y,GB,IN,90.96,230,1.05,Air,SC2,Y,5.03785
1909,S432734,2019-09-09 15:21:44,A,Y,GB,IN,87.71,150,0.9,Ocean,SC1,Y,31.40093
1910,S432736,2019-10-23 13:13:11,A,Y,GB,IN,90.91,281,0.75,Air,SC3,Y,5.16354
1911,S432737,2019-12-09 22:39:41,A,Y,GB,IN,93.34,1000,0.75,Air,SC3,Y,5.14815
1912,S432739,2020-05-29 09:45:24,A,Y,GB,IN,92.94,221.5,0.75,Air,SC3,Y,5.20671
1913,S433702,2019-02-16 16:02:15,A,Y,GB,IN,91.33,181,0.75,Air,SC3,Y,5.42049
1914,S433713,2019-04-29 10:33:46,A,Y,GB,IN,89.95,283,0.9,Ocean,SC1,Y,9.40116
1915,S433716,2019-05-14 12:22:54,A,Y,GB,IN,90.99,1006,0.75,Air,SC3,Y,5.30637
1916,S433730,2019-08-16 08:55:19,A,Y,GB,IN,85.85,906,0.9,Ocean,SC1,Y,18.71748
1917,S434707,2019-03-18 13:37:09,A,Y,GB,IN,90.5,125,0.75,Air,SC3,Y,5.28241
1918,S434730,2019-08-16 09:01:02,A,Y,GB,IN,85.85,906,0.9,Ocean,SC1,Y,18.75718
1919,S434736,2019-10-23 14:20:22,A,Y,GB,IN,90.75,1506,0.9,Ocean,SC1,Y,10.97477
1920,S434739,2020-05-29 15:13:17,A,Y,GB,IN,92.8,112.5,1.05,Air,SC2,Y,5.22095
1921,S435706,2019-03-11 11:43:54,A,Y,GB,IN,90.59,285,0.75,Air,SC3,Y,5.3588
1922,S435713,2019-04-29 10:36:08,A,Y,GB,IN,89.95,786,0.9,Ocean,SC1,Y,9.41759
1923,S435728,2019-08-05 10:28:48,A,Y,GB,IN,84.82,100,0.75,Air,SC3,Y,5.31366
1924,S435736,2019-10-23 16:11:14,A,Y,GB,IN,90.75,116,0.9,Ocean,SC1,Y,21.74468
1925,S436713,2019-04-29 10:39:04,A,Y,GB,IN,89.95,786,0.9,Ocean,SC1,Y,29.43796
1926,S436719,2019-06-04 15:35:58,A,Y,GB,IN,87.3,180,0.9,Ocean,SC1,Y,21.49977
1927,S437705,2019-03-04 16:34:16,A,Y,GB,IN,92.86,54,0.75,Air,SC3,Y,5.28137
1928,S437715,2019-05-09 09:25:42,A,Y,GB,IN,90.51,243,0.9,Ocean,SC1,Y,8.92847
1929,S437717,2019-05-22 10:01:53,A,Y,GB,IN,87.79,804,0.75,Air,SC3,Y,5.41076
1930,S437724,2019-07-09 10:53:34,A,Y,GB,IN,85.69,182,1.05,Air,SC2,Y,5.16968
1931,S437737,2019-12-10 11:35:08,A,Y,GB,IN,93.31,1106,0.75,Air,SC3,Y,5.20278
1932,S437738,2020-02-07 21:17:04,A,Y,GB,IN,91.8,387,1.05,Air,SC2,Y,5.07199
1933,S438721,2019-06-18 16:39:58,A,Y,GB,IN,87.45,355,0.75,Air,SC3,Y,5.3419
1934,S438723,2019-07-03 08:52:36,A,Y,GB,IN,85.75,1000,0.9,Ocean,SC1,Y,28.69861
1935,S438728,2019-08-05 10:31:07,A,Y,GB,IN,84.66,100,0.9,Ocean,SC1,Y,19.38275
1936,S438736,2019-10-23 20:07:08,A,Y,GB,IN,90.75,1165,0.9,Ocean,SC1,Y,33.38287
1937,S438738,2020-02-07 23:29:11,A,Y,GB,IN,91.36,438,1.05,Air,SC2,Y,5.34757
1938,S439726,2019-07-23 12:13:58,A,Y,GB,IN,85.68,825,0.75,Air,SC3,Y,5.34873
1939,S439736,2019-10-23 21:34:08,A,Y,GB,IN,90.75,868.1,0.75,Air,SC3,Y,5.3603
1940,S439738,2020-02-08 09:57:48,A,Y,GB,IN,91.99,253.5,1.05,Air,SC2,Y,5.12766
1941,S440736,2019-10-23 23:19:08,A,Y,GB,IN,90.89,391,0.75,Air,SC3,Y,5.09306
1942,S441707,2019-03-18 14:10:14,A,Y,GB,IN,90.5,455,0.9,Ocean,SC1,Y,10.9044
1943,S441717,2019-05-22 10:07:17,A,Y,GB,IN,87.8,575,0.9,Ocean,SC1,Y,29.21725
1944,S441736,2019-10-23 23:37:32,A,Y,GB,IN,90.75,391,0.9,Ocean,SC1,Y,24.84398
1945,S441738,2020-02-08 14:45:33,A,Y,GB,IN,91.36,400,1.05,Air,SC2,Y,5.12477
1946,S442736,2019-10-24 02:15:31,A,Y,GB,IN,90.75,105,0.9,Ocean,SC1,Y,25.94109
1947,S442738,2020-02-08 15:01:22,A,Y,GB,IN,91.67,540,0.75,Air,SC3,Y,5.20694
1948,S443715,2019-05-09 09:39:46,A,Y,GB,IN,90.57,255,0.75,Air,SC3,Y,5.29248
1949,S443736,2019-10-24 08:04:11,A,Y,GB,IN,91.83,335,0.75,Air,SC3,Y,5.41562
1950,S443738,2020-02-08 22:49:47,A,Y,GB,IN,91.8,145.1,1.05,Air,SC2,Y,5.39722
1951,S444715,2019-05-09 09:40:38,A,Y,GB,IN,90.35,235,0.9,Ocean,SC1,Y,29.03218
1952,S444721,2019-06-19 04:42:38,A,Y,GB,IN,86.8244,328,0.9,Ocean,SC1,Y,16.96273
1953,S444736,2019-10-24 09:32:37,A,Y,GB,IN,91.86,1000,0.9,Ocean,SC1,Y,8.9765
1954,S444738,2020-02-08 23:06:51,A,Y,GB,IN,91.8,221.4,1.05,Air,SC2,Y,5.21852
1955,S445711,2019-04-13 10:57:35,A,Y,GB,IN,90.23,565,0.75,Air,SC3,Y,5.16354
1956,S445721,2019-06-19 06:52:39,A,Y,GB,IN,86.8621,300,0.9,Ocean,SC1,Y,27.86562
